cnpj,matriz_filial,nome_fantasia,situacao,data_inicio,cnae_principal,uf,municipio_cod,cep,bairro,ddd_1,telefone_1
59.162.973/0001-70,1,,02,20250129,9609206,ES,5705,29010100,CENTRO,0,0
59.162.984/0001-50,1,,02,20250129,8630504,RS,8559,96508072,CENTRO,51,99088462
58.514.303/0003-74,2,,02,20250129,4754701,MS,9131,79904656,CENTRO,44,99593519
59.163.005/0001-88,1,,08,20250129,9602501,SC,8179,89207650,GUANABARA,47,84911057
59.163.017/0001-02,1,NEW ASA MULTIMARCAS,02,20250129,4530703,CE,1389,60730115,VILA PERI,85,99696954
59.163.027/0001-48,1,FLAVIO SERVICOS ADMINISTRATIVOS,02,20250129,8211300,SE,3105,49010280,CENTRO,79,91786005
59.163.036/0001-39,1,,08,20250129,5320201,SP,7107,05107000,JARDIM BELAURA,11,13195282
59.163.045/0001-20,1,,08,20250129,7319002,PR,7535,81670130,BOQUEIRAO,41,88016565
59.163.057/0001-54,1,,08,20250129,8230001,SP,6361,06719300,JARDIM SAO MIGUEL,47,99125462
59.163.068/0001-34,1,,08,20250129,0322104,BA,3313,48030000,BOA UNIAO,75,91895707
59.163.079/0001-14,1,,08,20250129,8219999,SP,6543,11740170,VILA SAO PAULO,13,96025434
59.163.091/0001-29,1,LONDON BABY & KIDS,02,20250129,4781400,BA,3117,45820040,CENTRO,73,35125710
59.163.102/0001-70,1,,02,20250129,8630504,BA,3597,45605351,GOES CALMON,73,36130284
59.163.114/0001-03,1,,02,20250129,4930201,PR,7535,80020250,CENTRO,41,97971434
59.163.125/0001-85,1,,02,20250129,4729699,GO,9289,75686369,ESTANCIA JEQUITIMAR,64,84435934
59.163.135/0001-10,1,,02,20250129,9602501,RJ,5915,25995290,BONSUCESSO,21,92793547
59.163.145/0001-56,1,,02,20250129,7319002,PR,7535,82320490,SAO BRAZ,41,92147840
59.161.192/0001-60,1,,02,20250129,8219999,GO,9373,74360170,SETOR FAICALVILLE,62,99996218
59.163.166/0001-71,1,,02,20250129,4723700,MG,4971,39700000,CENTRO,33,99973083
59.163.177/0001-51,1,,08,20250129,4520005,MT,9779,78844548,JARDIM CAMPO VERDE,66,81291528
59.163.184/0001-53,1,,08,20250129,7490103,RJ,5841,28595000,PORTELA,22,98058465
59.163.194/0001-99,1,PEDREIRA CAJUEIRO,02,20250129,0810099,PI,0364,64618000,PEIXE,89,99408447
59.163.203/0001-41,1,,08,20250129,4520005,SC,8333,89990000,SANTA CATARINA,49,99437102
59.163.216/0001-10,1,,02,20250129,1412601,SC,8225,88270000,MATO QUEIMADO,48,84122682
59.163.226/0001-56,1,,02,20250129,4321500,BA,3849,41211028,ARENOSO,71,83462229
59.163.235/0001-47,1,,02,20250129,6319400,AC,0139,69902766,PLACAS,68,99920503
59.163.245/0001-82,1,,02,20250129,4723700,PA,0515,68480000,TIJUCA,91,84989282
59.163.257/0001-07,1,,02,20250129,4930202,PR,7471,86184609,CONJUNTO HABITACIONAL ULYSSES GUIMARAES,43,99943537
59.163.267/0001-42,1,ARS SERVICOS EMPRESARIAIS,02,20250129,8211300,SC,8047,89035060,VILA NOVA,47,99414655
59.163.277/0001-88,1,,02,20250129,9602502,CE,1389,60440395,PICI,85,99605260
59.163.289/0001-02,1,,02,20250129,4541206,MA,0937,65634400,PEDRO PATRICIO,86,99202159
59.163.301/0001-89,1,GRUPO KAMUI TRANSPORTES,02,20250129,4930202,SP,7107,05314000,VILA LEOPOLDINA,11,41762001
59.163.313/0001-03,1,,02,20231201,6911701,BA,3413,42800170,CENTRO,71,92037377
45.988.997/0001-78,1,,02,20220411,6911701,PR,7535,80020290,CENTRO,41,91922770
59.163.327/0001-27,1,,02,20250129,3314707,PE,2531,52040450,CAMPO GRANDE,81,87918564
59.163.339/0001-51,1,,02,20250129,4723700,SP,6469,12502010,SANTA RITA,12,82960938
59.163.353/0001-55,1,,02,20250129,1629301,SP,6309,13365356,JARDIM BRANYL,19,91237421
59.163.364/0001-35,1,,08,20250129,4520001,PE,2457,54460280,BARRA DE JANGADA,81,99699048
59.163.370/0001-92,1,,02,20250129,4754702,MG,2901,38640000,CENTRO,38,98375129
59.163.381/0001-72,1,,02,20250129,4754701,PR,7427,86705600,VILA ARAPONGUINHA,43,30552040
59.163.390/0001-63,1,,02,20250129,4759899,MG,4957,37903350,PENHA,35,91993543
59.163.403/0001-02,1,,02,20250129,5612100,SP,7115,11618050,BOICUCANGA,12,96700513
59.163.413/0001-30,1,,08,20250129,5320201,BA,3575,48490000,"LOTEAMENTO SANTO ANTONIO, CENTRO",75,99295469
59.163.424/0001-10,1,,02,20250129,1412601,PR,7685,87480000,COHAPAR,44,84141758
57.569.210/0001-12,1,AGRO FUTURO,08,20241004,4619200,MT,9907,78890043,BELA VISTA,65,9996355
59.163.446/0001-80,1,,02,20250129,3321000,PE,2583,55580000,CAVOCO,81,99999999
58.641.391/0001-03,1,,08,20250106,7319002,MG,5403,38412026,TUBALINA,34,98604847
59.163.466/0001-50,1,VIMED,02,20250129,3312103,RS,8801,91220080,JARDIM ITU,51,91939773
59.163.480/0001-54,1,,02,20250129,3101200,MG,4133,32681414,JARDIM TERESOPOLIS,31,99587038
57.002.178/0001-99,1,,02,20240825,2391503,PR,7493,85806690,ESMERALDA,45,99610759
59.163.499/0001-09,1,,02,20250129,7319002,SP,6213,06411090,VILA BOA VISTA,11,13710257
59.163.510/0001-22,1,,08,20250129,5320201,RS,8511,94858470,JARDIM ALGARVE,51,85959952
59.163.518/0001-99,1,PORTNOI ENGENHARIA,02,20250129,7112000,BA,3849,41820021,CAMINHO DAS ARVORES,71,91846379
59.163.528/0001-24,1,,08,20250129,4772500,RJ,6001,22723427,TAQUARA,21,76100686
59.163.542/0001-28,1,,02,20250129,9609299,PR,7887,83902057,VILA PROHMANN,41,99153643
59.163.554/0001-52,1,WR INSTALACOES,02,20250129,4322301,SP,7107,04206002,IPIRANGA,11,51272498
59.163.563/0001-43,1,BUTINA TRANSPORTES,02,20250129,4930202,MG,4601,32510090,SAO SEBASTIAO,31,92781887
59.163.573/0001-89,1,,02,20250129,4752100,MA,0961,65930000,VILA ILDEMAR,99,85367112
59.163.586/0001-58,1,,02,20250129,4520001,CE,1373,61642140,PARQUE DAS NACOES (JUREMA),88,96909200
59.163.595/0001-49,1,,02,20250129,4520002,AL,2785,57073700,CIDADE UNIVERSITARIA,82,88391766
59.163.606/0001-90,1,,02,20250129,4781400,SP,7107,03609080,VILA SAO GERALDO,11,26411525
59.163.617/0001-70,1,,08,20250129,4399103,SP,6113,17132212,JARDIM VIENENSE,14,91946832
59.163.630/0001-20,1,,02,20250129,4724500,CE,1389,60831340,LAGOA REDONDA,85,91475499
59.163.641/0001-00,1,RAF ADS AGENCIA DE MARKETING,02,20250129,6319400,RS,8801,91380010,VILA IPIRANGA,41,98130414
59.163.651/0001-45,1,,08,20250129,8230001,SP,7107,03807310,VILA PARANAGUA,11,46726162
59.163.661/0001-80,1,,02,20250129,4330404,PR,7481,83602570,MORADIAS BOM JESUS,41,99030798
59.163.672/0001-60,1,MICROEMPREENDEDOR DAS MEI RECEBIVEIS LTDA,03,20250129,8291100,CE,1447,63010222,CENTRO,69,87521569
59.163.684/0001-95,1,,08,20250129,4789099,SP,7057,09080360,CAMPESTRE,11,64622078
59.163.694/0001-20,1,,08,20250129,4930201,SP,7113,18140022,CENTRO (SAO JOAO NOVO),11,41441514
59.163.705/0001-72,1,MARTA PINTO EMBALAGENS AGUA E GAS,02,20250129,4723700,AL,0562,57255000,CENTRO,82,99728663
59.163.718/0001-41,1,INDELEVEL,02,20250129,7319003,BA,3515,44023126,RUA NOVA,71,94045050
59.163.729/0001-21,1,,02,20250129,9602501,PR,7535,81560650,UBERABA,41,95127350
59.163.740/0001-91,1,,08,20250129,4520001,MS,9081,79230000,GUIA LOPES,67,92633585
59.163.751/0001-71,1,SUPORTE SMART UBERLANDIA CENTRO,08,20250129,4752100,MG,5403,38400112,CENTRO,34,92910188
59.163.764/0001-40,1,,02,20250129,1412601,PE,2549,55190600,MALAQUIAS CARDOSO,81,89864934
59.163.776/0001-75,1,,02,20250129,5611201,RJ,5901,25550443,COELHO DA ROCHA,21,26639200
59.163.788/0001-08,1,,08,20250129,4321500,MA,0803,65910440,VILA REDENCAO,99,84080329
59.163.798/0001-35,1,,02,20250129,7420001,SP,7107,01420003,JARDIM PAULISTA,11,32891892
59.163.809/0001-87,1,,02,20250129,4923002,SP,6477,07174005,RESIDENCIAL PARQUE CUMBICA,11,97001965
59.163.822/0001-36,1,,02,20250129,8599604,SP,6921,11704300,OCIAN,13,97735464
59.163.833/0001-16,1,,02,20250129,4399103,SP,7107,08260090,COLONIA (ZONA LESTE),11,81279660
59.163.844/0001-04,1,,08,20250129,5229099,PR,7407,83512140,RESTINGA SECA,41,84781996
59.163.854/0001-31,1,,02,20250129,4742300,SC,8053,88750000,CENTRO,48,99960684
59.163.864/0001-77,1,,02,20250129,4520001,SC,8161,88307297,RESSACADA,47,97267083
59.163.876/0001-00,1,,02,20250129,4399103,MG,4611,37576000,SANTA LUZIA,35,10023644
59.163.888/0001-26,1,,02,20250129,4744099,SP,7109,13521130,SANTA CRUZ,19,97435817
59.163.897/0001-17,1,,02,20250129,4930201,SP,6689,09321590,JARDIM ZAIRA,11,54309741
59.163.910/0001-38,1,,08,20250129,1412602,SP,7107,04966100,PARQUE DAS CEREJEIRAS,11,59093971
59.163.921/0001-18,1,BORGINHO TERRAPLANAGEM E PISCICULTURA LTDA,02,20250129,4313400,GO,9381,75350000,ZONA RURAL,62,86228762
12.309.173/0019-02,2,,02,20250129,4752100,GO,9571,75907681,RESIDENCIAL JARDIM CAMPESTRE,61,35612665
59.163.935/0001-31,1,,02,20250129,7911200,CE,1389,60165080,MEIRELES,85,88392860
59.163.947/0001-66,1,VIVAH!,02,20250129,7020400,BA,3515,44050192,QUEIMADINHA,51,93883435
59.163.958/0001-46,1,,02,20250129,4772500,RJ,5865,24350225,PIRATININGA,21,71363717
59.163.968/0001-81,1,I.A SOLUTIONS,02,20250129,8030700,PA,0509,68629118,JUPARANA,91,81546841
59.163.983/0001-20,1,,08,20250129,5620104,SP,6713,08760460,JARDIM LAYR,11,47275456
59.163.993/0001-65,1,CREDIVELOZ,03,20250129,6619302,MA,0921,65075441,RENASCENÇA,55,85234923
59.164.001/0001-14,1,,02,20250129,4399103,PE,2427,55643330,BAIRRO NOVO,81,94989851
59.164.013/0001-49,1,,02,20250129,5320201,SP,7107,02134001,VILA MARIA ALTA,11,88436213
59.164.024/0001-29,1,,02,20250129,1412601,SC,9945,89126000,CENTRO,47,97560328
59.164.034/0001-64,1,MM ENERGIA,02,20250129,3511501,ES,5667,29400000,PRATINHA,27,92280414
59.164.045/0001-44,1,ENGEMEG,02,20250129,7112000,SC,8233,88136202,SAO SEBASTIAO,48,92218363
59.164.057/0001-79,1,CLINICA DE CARDIOLOGIA DR. RODRIGO GALLINA,02,20250129,8630503,RO,0013,76980002,CENTRO (S-01),69,33220734
59.164.069/0001-01,1,,02,20250129,6209100,DF,9701,70340906,ASA SUL,61,30343645
59.164.078/0001-94,1,,02,20250129,5211702,PR,7563,85865370,PORTES,45,99619307
59.164.092/0001-98,1,,02,20250129,9602501,SC,8161,88305630,MARUI,47,99827448
59.164.104/0001-84,1,,08,20250129,6201501,PE,2381,55024740,INDIANOPOLIS,21,71442904
59.164.115/0001-64,1,,08,20250129,7319002,MG,4941,35661145,PROVIDENCIA,37,99971329
59.164.124/0001-55,1,,02,20250129,0111302,SP,3059,18475970,SITIO SANTA CRUZ,11,97958002
59.164.134/0001-90,1,SANTIAGO IMOVEIS S/C,02,20250129,6821801,BA,3573,45655836,NOSSA SENHORA DA VITORIA,75,87022701
59.164.142/0001-37,1,FREITAS COSMETICOS,02,20250129,4772500,BA,3981,44655000,CENTRO,75,82489790
59.164.155/0001-06,1,,02,20250129,3313999,PR,7691,87043581,JARDIM NOVO OÁSIS,44,30353700
59.164.166/0001-96,1,,02,20250129,8219999,SP,7057,09121540,JARDIM IPANEMA,11,98250128
59.164.176/0001-21,1,,02,20250129,8020002,AM,0281,69550510,COLONIA VENTURA,97,81014364
59.164.187/0001-01,1,,02,20250129,4781400,SC,8039,88330048,CENTRO,46,33284208
59.164.197/0001-47,1,,08,20250129,4744099,PR,7535,82810490,CAPAO DA IMBUIA,41,98588138
59.164.208/0001-99,1,INSTITUTO RAINHAS DO MAR,02,20241217,9430800,BA,3871,44218000,MARIA PEDREIRA TORRES,75,91206773
59.164.221/0001-48,1,EVOLVE HUMAN CAPITAL,02,20250129,7020400,SP,6291,13025085,CAMBUI,12,96598512
59.164.232/0001-28,1,,08,20250129,4757100,RJ,6001,23020715,GUARATIBA,21,65947428
59.164.245/0001-05,1,,02,20250129,4923001,PE,2531,51270060,COHAB,81,95778680
59.164.255/0001-32,1,,02,20250129,5320201,SC,8367,88704535,HUMAITA,48,91716039
59.164.264/0001-23,1,,02,20250129,5620104,RS,8901,93219066,VARGAS,51,98905274
59.164.275/0001-03,1,,02,20250129,4924800,SP,7107,08473270,CONJUNTO HABITACIONAL SITIO CONCEICAO,11,63654233
58.967.143/0001-57,1,,08,20250119,4789099,SP,7201,17603420,CONJUNTO HABITACIONAL CINQUENTENARIO,14,34966421
59.164.299/0001-62,1,,02,20250129,9602502,MG,4371,32223210,INCONFIDENTES,31,84677533
59.164.310/0001-94,1,,08,20250129,5320201,RJ,5925,27211300,SANTO AGOSTINHO,24,33371141
59.164.321/0001-74,1,,02,20250129,4781400,AL,2785,57073470,CIDADE UNIVERSITARIA,82,96193889
59.164.333/0001-07,1,THE SOFT ITALY SALTO,08,20250129,5611203,SP,7005,13326170,JARDIM CELANI,11,63904330
59.164.345/0001-23,1,,02,20250129,7319002,SC,8265,88210000,PEREQUE,47,99657065
59.164.354/0001-14,1,,02,20250129,4930201,MG,4595,32432310,JARDIM INDUSTRIAL (PARQUE DURVAL DE BARROS),31,99198197
59.164.365/0001-02,1,,02,20250129,5611204,SP,7139,14735000,VILA SANTO ANTONIO,17,96703630
59.164.374/0001-95,1,,02,20250129,4723700,RS,8955,95800000,CORONEL BRITO,51,97294166
59.164.385/0001-75,1,,02,20250129,4649401,RJ,6001,22743010,PECHINCHA,22,92884892
59.164.396/0001-55,1,,02,20250129,4924800,MT,8987,78580000,JARDIM DAS ARARAS,66,92011627
59.164.407/0001-05,1,,02,20250129,6190699,SC,8219,88830000,MONTE VERDE,48,34385479
54.548.074/0001-96,1,COXIM PESCA E PEIXARIA,02,20240401,4722902,MS,9065,79400000,MENDES MOURAO,67,98039362
59.164.429/0001-67,1,TBR COMERCIO E TRANSPORTES,02,20250129,4744002,SC,8131,89610000,L BOA ESPERANCA,49,91843134
59.164.439/0001-00,1,OTIMIZE GESTAO CONTABIL,02,20250129,6920601,PE,2531,51021110,BOA VIAGEM,81,81880104
59.164.451/0001-07,1,SETOR DE RECEBIMENTOS EMPRESARIAL,08,20250129,8291100,GO,9359,73890970,NOVA FLORES,21,67586077
59.164.461/0001-42,1,ORALLIFE,02,20250129,8630504,BA,3477,44250000,CENTRO,75,91695731
59.164.474/0001-11,1,,02,20250129,2542000,RJ,6001,21370380,CAVALCANTI,21,67160731
59.164.485/0001-00,1,,02,20250129,4322302,MG,4877,36892200,BELISARIO,13,97066174
59.164.497/0001-26,1,,02,20250129,7319002,PA,0427,66073005,GUAMA,91,80849690
59.164.505/0001-34,1,,02,20250129,9602502,RS,8891,97400000,NOVA ALEMANHA,55,99879580
59.164.516/0001-14,1,,08,20250129,6821801,CE,1247,61769106,AMADOR,85,91034052
59.164.523/0001-16,1,,02,20250129,7319002,PR,7535,81940217,UMBARA,41,98408657
59.164.537/0001-30,1,,02,20250129,9602501,PE,2381,55036000,KENNEDY,81,91616819
59.164.546/0001-20,1,,08,20250129,4399103,BA,3685,42714170,PORTAO,71,87427140
59.164.559/0001-08,1,,02,20250129,5611203,PE,2513,53416550,ARTUR LUNDGREN II,81,88402198
59.164.570/0001-60,1,,02,20250129,9609208,MT,9067,78055528,MORADA DA SERRA,65,84012319
59.164.580/0001-03,1,,08,20250129,3314706,SP,7107,08412000,GUAIANAZES,11,63053908
59.164.588/0001-61,1,,02,20250129,4330404,RJ,5803,28976096,AREAL,22,92493026
59.164.599/0001-41,1,,02,20250129,4923002,RJ,6001,22723021,TAQUARA,21,82083744
59.164.612/0001-62,1,PAGAMENTOJA,03,20250129,6619302,MA,0921,65075441,RENASCENÇA,55,85234923
59.164.625/0001-31,1,,02,20250129,1749400,RJ,6001,22010060,LEME,21,88551244
59.164.636/0001-11,1,,02,20250129,7990200,PR,7885,83075085,BORDA DO CAMPO,41,99151616
59.164.647/0001-00,1,,02,20250129,4781400,SP,7107,02288035,VILA AYROSA,11,85834996
59.164.658/0001-81,1,,08,20250129,7319002,SP,7075,09847430,ALVARENGA,11,43380623
59.164.669/0001-61,1,CAICO BORDADOS,02,20250129,1340599,RN,1639,59300000,NOVA DESCOBERTA,84,98489316
59.164.682/0001-10,1,CMAR SERVICOS,02,20250129,8211300,SC,8045,88160116,CENTRO,31,94942626
59.164.694/0001-45,1,,02,20250129,8599699,RN,1761,59090585,PONTA NEGRA,84,99025207
59.164.704/0001-42,1,,02,20250129,5612100,PE,2491,53020560,VARADOURO,81,85882646
59.164.716/0001-77,1,,02,20250129,4755503,MS,9051,79103391,JARDIM SAYONARA,67,93040135
59.164.726/0001-02,1,,02,20250129,9609208,RJ,5869,26290012,PALHADA,21,73194231
42.738.198/0002-36,2,NATURAIS GREEN,02,20250129,4729699,MT,9067,78042805,PARQUE RESIDENCIAL TROPICAL VILLE,65,99459222
59.164.746/0001-83,1,GRANJA DONA MARIA,02,20250129,0155505,PB,2041,58780000,AREA RURAL,83,98454362
59.164.758/0001-08,1,LM TREINAMENTO PERSONALIZADO,02,20250129,9313100,MG,4123,31975270,JARDIM VITORIA,41,98130414
59.164.769/0001-98,1,,08,20250129,4399103,RJ,2913,26455280,ENGENHEIRO PEDREIRA,21,90881537
59.164.781/0001-00,1,,08,20250129,4782202,RO,0003,76820878,EMBRATEL,69,93066376
59.164.790/0001-93,1,,02,20250129,5320201,RJ,2909,26178540,SAO VICENTE,21,0
59.164.800/0001-90,1,,02,20250129,5611203,CE,1481,62170000,MUCAMBO,21,81671400
59.164.811/0001-70,1,,02,20250129,5912099,GO,9373,74643070,SETOR LESTE VILA NOVA,62,00000000
59.164.821/0001-06,1,CAROLINE TERAPIAS MANUAIS,02,20250129,8650004,SP,7107,04844500,JARDIM SAO BERNARDO,11,40137111
59.164.834/0001-85,1,,02,20250129,9602501,SP,6981,13398076,RESIDENCIAL BOM JARDIM,19,71478939
59.164.844/0001-10,1,,02,20250129,5912099,SP,7149,13179230,PARQUE RESIDENCIAL REGINA (NOVA VENEZA),19,87590352
59.164.856/0001-45,1,,02,20250129,5320201,SP,6219,17057005,VILA INDUSTRIAL,14,82160125
59.164.867/0001-25,1,,02,20250129,5620104,RJ,6001,23045805,CAMPO GRANDE,21,83389435
59.164.878/0001-05,1,ESPACO EDUCATIVO SANTIAGO,02,20250129,8512100,AL,2785,57037440,MANGABEIRAS,82,88417728
59.164.890/0001-10,1,,08,20250129,4723700,PA,0405,68890000,ZONA RURAL DO MUNICIPIO DO AFUA,96,84055985
59.164.902/0001-06,1,,02,20250129,4752100,MG,5137,38190000,CENTRO,34,98223152
59.164.912/0001-41,1,ARGO EMPREENDIMENTOS DIGITAIS,02,20250129,4789001,SP,7107,01451917,JARDIM PAULISTANO,11,89976667
59.164.924/0001-76,1,,02,20250129,4330499,RS,8637,99712493,PAIOL GRANDE,54,99115644
59.164.933/0001-67,1,,02,20250129,5320202,PA,0477,68170000,MARACANA,93,81247013
59.164.944/0001-47,1,,02,20250129,6911701,BA,3669,48901340,PEDRA DO LORD,74,98819909
48.182.019/0001-22,1,,02,20221004,4755503,SP,6543,11749820,SAO FERNANDO (CHACARAS),13,88140924
59.164.966/0001-07,1,CLASSE A SEMENTES,02,20250129,0141501,MG,5403,38411108,PATRIMONIO,34,32227080
56.255.716/0001-94,1,ALL BIG,03,20240804,5211701,MT,9067,78098270,DISTRITO INDUSTRIAL,11,28920700
59.164.986/0001-88,1,,02,20250129,9602502,DF,9701,71070624,GUARA II,61,81125229
59.164.997/0001-68,1,,02,20250129,5620104,SP,7107,03207050,VILA ALPINA,11,20362179
59.165.009/0001-03,1,,02,20250129,1531902,MG,4993,35545000,PERDIGAO,37,91450842
59.165.020/0001-65,1,ROCKETBYTES,02,20250129,6201501,RJ,6001,20050005,CENTRO,21,64571265
59.165.031/0001-45,1,,08,20250129,2391503,SP,7107,02328060,JARDIM PALMARES (ZONA NORTE),11,41451323
59.165.042/0001-25,1,HORTIFRUTI MASTER,02,20250129,4724500,PE,2535,55520000,CENTRO,81,91579651
59.165.058/0001-38,1,,02,20250129,4520007,SP,6979,13504200,JARDIM OLINDA,19,97123100
59.165.069/0001-18,1,,08,20250129,4541206,CE,1389,60341515,JARDIM IRACEMA,85,21501768
59.165.079/0001-53,1,321 IMPORTS,02,20250129,7490104,PA,0427,66650270,COQUEIRO,91,93066500
59.165.091/0001-68,1,,08,20250129,4772500,MG,5441,36520000,SERRA VERDE,32,88134357
56.633.732/0003-35,2,,02,20250129,0131800,SP,6493,14949899,WAMICANGA,16,33422435
59.165.107/0001-32,1,,02,20250129,8712300,SP,7225,13275900,JARDIM BOM RETIRO,19,92767806
59.165.119/0001-67,1,,02,20250129,8219999,SC,8165,89896000,BAIRRO DO PARQUE,49,88117848
59.165.130/0001-27,1,,08,20250129,4782201,SP,6425,14408140,JARDIM JOAO LIPORONI,16,99965895
59.165.143/0001-04,1,,02,20250129,4321500,PE,2377,56820000,CENTRO,87,96145019
59.165.154/0001-86,1,,08,20250129,4930201,SP,6203,17250085,CENTRO,37,84060899
59.165.168/0001-08,1,,08,20250129,5620104,SP,6969,14085000,CAMPOS ELISEOS,75,99254766
59.165.178/0001-35,1,VOGUE BUSSINES,02,20250129,6821801,RJ,6001,22790682,RECREIO DOS BANDEIRANTES,21,64347850
54.124.057/0001-21,1,,02,20240229,8599604,RJ,6001,23035380,CAMPO GRANDE,21,86934395
59.165.198/0001-06,1,LDS SOLUCOES EMPRESARIAIS,02,20250129,8211300,SP,7107,02134001,VILA MARIA ALTA,11,62834190
59.165.210/0001-82,1,,08,20250129,8599699,RN,1761,59075350,NOVA DESCOBERTA,84,87199611
59.165.222/0001-07,1,,02,20250129,9001902,SP,6369,12720060,VILA DOUTOR JOAO BATISTA (PARTE ALTA),12,88415718
59.152.690/0001-47,1,,08,20250128,5320201,SP,6563,08589310,JARDIM NICEA,11,88239814
59.165.244/0001-77,1,AVANTE SERVICOS,02,20250129,4619200,AM,0255,69083290,ALEIXO,92,84010157
59.165.254/0001-02,1,,02,20250129,4330404,PR,7583,85030310,JARDIM DAS AMERICAS,42,36238011
59.165.263/0001-01,1,,02,20250129,9602502,MG,4865,39401053,JARDIM SAO LUIZ,38,98713481
59.165.273/0001-39,1,,02,20250129,8599604,MG,4123,30622090,BONSUCESSO (BARREIRO),31,83050144
59.165.286/0001-08,1,,08,20250129,4322302,RJ,5899,28200000,BAIRRO DE FATIMA,22,81588876
59.165.299/0001-87,1,,02,20250129,4110700,PR,7535,80330040,PORTÃO,41,30399009
59.165.310/0001-09,1,,08,20250129,4930201,PR,7453,86130000,JARDIM LAGOA DOURADA,43,32321417
59.165.320/0001-44,1,,02,20250129,5912099,CE,1569,62320220,LAURAO,88,98003565
59.165.331/0001-24,1,,02,20250129,4723700,PE,2491,53300070,JARDIM BRASIL,81,87872437
59.165.345/0001-48,1,,08,20250129,5611201,SP,2951,13184280,REMANSO CAMPINEIRO,19,99871097
59.165.355/0001-83,1,,02,20250129,4923002,RJ,5897,24732160,PACHECO,21,68328251
59.165.369/0001-05,1,,02,20250129,9602501,RJ,6001,23040230,CAMPO GRANDE,22,27208180
59.165.379/0001-32,1,,08,20250129,5611205,SP,6861,12401300,JARDIM BOA VISTA,12,88502854
59.165.390/0001-00,1,,02,20250129,4530703,GO,0085,76560000,JOSE BASILIO,62,84813863
59.165.401/0001-44,1,,02,20250129,8712300,SP,6601,06622270,PARQUE SANTA TEREZA,11,77090617
57.257.889/0001-04,1,,02,20240912,7911200,SP,7107,02066000,VILA GUILHERME,11,92780490
59.165.424/0001-59,1,,02,20250129,4929901,MA,0120,65535000,CENTRO,98,91526773
59.165.436/0001-83,1,,02,20250129,4322302,SP,7107,02855190,JARDIM CAROMBE,11,26745745
59.165.446/0001-19,1,,02,20250129,9700500,SP,6425,14406687,JARDIM MARTINS,16,91783141
59.165.459/0001-98,1,,02,20250129,4923002,MG,4267,35300442,FLORESTA,33,88560046
59.165.469/0001-23,1,,02,20250129,4330403,MG,5133,34600010,NOSSA SENHORA DE FATIMA,31,92541221
59.165.481/0001-38,1,,02,20250129,8712300,SC,8179,89210055,ITAUM,47,88938018
59.165.490/0001-29,1,,02,20250129,8219999,SP,6789,06162280,PADROEIRA,11,36910768
59.165.501/0001-70,1,,02,20250129,7420001,SP,6589,12318460,VILA NOVA ALIANCA,12,96420894
58.623.037/0001-56,1,J.A.Q.,03,20250104,8630599,SP,7107,01311904,BELA VISTA,13,91490800
59.165.518/0001-28,1,,08,20250129,1032599,RJ,5877,25645220,INDEPENDENCIA,24,99123221
59.165.528/0001-63,1,,08,20250129,7420001,RJ,5833,25035030,VILA LEOPOLDINA,21,65781486
59.165.539/0001-43,1,,08,20250129,4729699,RN,1837,59296856,JARDIM LOLA,11,77956474
51.017.902/0001-71,1,,02,20230612,4930201,BA,3849,41218770,NOVO HORIZONTE,71,92409026
59.165.560/0001-49,1,VITORIA FERNANDES LTDA,02,20250129,6391700,SP,7107,04537001,VILA NOVA CONCEICAO,11,97374526
59.165.570/0001-84,1,,02,20250129,4712100,SP,6929,19045010,JARDIM CAMBUCI,18,97695737
59.165.582/0001-09,1,,02,20250129,5612100,RN,1779,59144850,NOVA ESPERANCA,84,88247245
59.165.593/0001-99,1,,02,20250129,9602501,RS,8955,95800000,CENTRO,51,83054184
59.165.604/0001-30,1,AD GOMES,02,20250129,8211300,PA,0427,66095491,MARCO,91,80772993
59.165.616/0001-65,1,,08,20250129,0161003,MG,5065,39135000,CENTRO,38,35451122
59.165.627/0001-45,1,,08,20250129,8219999,RJ,5847,27925150,LAGOA,22,99879196
59.165.637/0001-80,1,WS SERVICOS,02,20250129,8291100,PB,2143,58840000,SANTO AMARO,83,81171514
59.165.649/0001-05,1,,02,20250129,5620102,SP,6877,18808346,CONJUNTO HABITACIONAL DOUTOR JOSE MARIA ARBEX,14,96250449
57.062.506/0014-67,2,,02,20250129,4721104,GO,9359,73890000,ZONA RURAL,44,43424222
59.165.672/0001-08,1,,08,20250129,4753900,SE,3123,49820000,MONOPOLIO,79,96055223
59.165.682/0001-35,1,,02,20250129,4763602,RJ,5813,28911190,PALMEIRAS,22,26232262
59.165.693/0001-15,1,,08,20250129,5229099,SP,7183,12042410,RESIDENCIAL NOVO HORIZONTE,11,88062232
59.165.703/0001-12,1,,02,20250129,4923002,SP,7107,08142377,JARDIM MIRIAM,11,62076645
59.165.716/0001-91,1,,02,20250129,5212500,PR,7885,83070100,RIO PEQUENO,12,31335545
59.165.727/0001-71,1,,02,20250129,4755502,PB,2185,58815000,ZONA RURAL,83,81198143
59.165.736/0001-62,1,,02,20250129,4923002,SP,7151,08660215,JARDIM SAUDE,11,62508032
59.165.749/0001-31,1,,02,20250129,4752100,BA,3849,40450750,URUGUAI,71,93727004
59.165.759/0001-77,1,,08,20250129,5320202,SP,6639,13480404,VILA CLAUDIA,19,71643110
59.165.770/0001-37,1,,02,20250129,4399103,SC,8333,89990000,DISTRITO SAO ROQUE,49,99553436
